simTime,simDelta,xPos,yPos,zPos,speed,heading,steering,gas,brake,state1,state2,state3,state4,state5,state6,eulerX,eulerY,eulerZ,rpm,gear,leftBlinker,rightBlinker
43.61492,0.016666,72.13369,101.5017,-0.501861,2.712877,-1.374237,-2.592,0.2705907,0,15,0,0,0,0,0,0.002308348,-0.03160002,-1.374237,619.366,3,1,1
43.63159,0.016666,72.15394,101.5012,-0.5018616,2.726201,-1.374923,-2.772,0.2705907,0,15,0,0,0,0,0,0.002249333,-0.03194746,-1.374923,620.0797,3,1,1
43.64825,0.016666,72.17429,101.5007,-0.5018618,2.739501,-1.375622,-2.952,0.2705907,0,15,0,0,0,0,0,0.002148602,-0.03230457,-1.375622,620.793,3,1,1
43.66492,0.016666,72.19475,101.5001,-0.5018618,2.752779,-1.376331,-3.096,0.2705907,0,15,0,0,0,0,0,0.002018009,-0.03266963,-1.376331,621.5052,3,1,1
43.68159,0.016666,72.2153,101.4996,-0.5018615,2.766034,-1.377049,-3.276,0.2705907,0,15,0,0,0,0,0,0.00187141,-0.03304087,-1.377049,622.2164,3,1,1
43.69825,0.016666,72.23595,101.4991,-0.501861,2.779266,-1.377775,-3.42,0.2705907,0,15,0,0,0,0,0,0.001723652,-0.03341642,-1.377775,622.926,3,1,1
43.71492,0.016666,72.2567,101.4986,-0.5018604,2.792475,-1.37851,-3.6,0.2705907,0,15,0,0,0,0,0,0.001589558,-0.03379443,-1.37851,623.634,3,1,1
43.73158,0.016666,72.27754,101.4981,-0.5018595,2.805662,-1.379257,-3.708,0.2705907,0,15,0,0,0,0,0,0.001482974,-0.03417308,-1.379257,624.3402,3,1,1
43.74825,0.016666,72.29849,101.4975,-0.5018586,2.818827,-1.380018,-3.852,0.2705907,0,15,0,0,0,0,0,0.001415895,-0.03455058,-1.380018,625.0445,3,1,1
43.76492,0.016666,72.31953,101.497,-0.5018576,2.831969,-1.380798,-3.924,0.2705907,0,15,0,0,0,0,0,0.001397718,-0.03492523,-1.380798,625.7468,3,1,1
43.78158,0.016666,72.34068,101.4965,-0.5018565,2.845089,-1.381604,-4.032,0.2705907,0,15,0,0,0,0,0,0.00143468,-0.03529539,-1.381604,626.4469,3,1,1
43.79825,0.016666,72.36191,101.4959,-0.5018554,2.858186,-1.382442,-4.068,0.2705907,0,15,0,0,0,0,0,0.00152952,-0.03565957,-1.382442,627.145,3,1,1
43.81491,0.016666,72.38325,101.4954,-0.5018543,2.871262,-1.383319,-4.068,0.2705907,0,15,0,0,0,0,0,0.001681395,-0.03601639,-1.383319,627.8409,3,1,1
43.83158,0.016666,72.40468,101.4949,-0.5018533,2.884315,-1.384243,-4.068,0.2705907,0,15,0,0,0,0,0,0.001886005,-0.03636461,-1.384243,628.5345,3,1,1
43.84825,0.016666,72.42621,101.4943,-0.5018523,2.897345,-1.385222,-3.924,0.2705907,0,15,0,0,0,0,0,0.002135908,-0.03670315,-1.385222,629.226,3,1,1
43.86491,0.016666,72.44784,101.4937,-0.5018516,2.910353,-1.386263,-3.744,0.2705907,0,15,0,0,0,0,0,0.002420992,-0.03703109,-1.386263,629.9153,3,1,1
43.88158,0.016666,72.46956,101.4932,-0.5018509,2.92334,-1.387372,-3.492,0.2705907,0,15,0,0,0,0,0,0.002729072,-0.03734769,-1.387372,630.6023,3,1,1
43.89824,0.016666,72.49138,101.4926,-0.5018504,2.936304,-1.388555,-3.204,0.2705907,0,15,0,0,0,0,0,0.003046502,-0.03765236,-1.388555,631.287,3,1,1
43.91491,0.016666,72.5133,101.492,-0.5018501,2.949246,-1.389817,-2.844,0.2705907,0,15,0,0,0,0,0,0.003358717,-0.03794471,-1.389817,631.9695,3,1,1
43.93158,0.016666,72.53531,101.4915,-0.5018501,2.962166,-1.391159,-2.412,0.2705907,0,15,0,0,0,0,0,0.003650658,-0.03822453,-1.391159,632.6498,3,1,1
43.94824,0.016666,72.55742,101.4909,-0.5018502,2.975063,-1.392581,-1.98,0.2705907,0,15,0,0,0,0,0,0.003907154,-0.03849176,-1.392581,633.3279,3,1,1
43.96491,0.016666,72.57963,101.4903,-0.5018506,2.987939,-1.394082,-1.512,0.2705907,0,15,0,0,0,0,0,0.004113268,-0.03874653,-1.394082,634.0037,3,1,1
43.98158,0.016666,72.60193,101.4897,-0.5018513,3.000793,-1.395655,-1.008,0.2705907,0,15,0,0,0,0,0,0.004254599,-0.03898913,-1.395655,634.6773,3,1,1
43.99824,0.016666,72.62432,101.4891,-0.5018522,3.013625,-1.397294,-0.576,0.2705907,0,15,0,0,0,0,0,0.004317585,-0.03921999,-1.397294,635.3487,3,1,1
44.01491,0.016666,72.64681,101.4885,-0.5018532,3.026435,-1.398988,-0.288,0.2705907,0,15,0,0,0,0,0,0.004289798,-0.03943969,-1.398988,636.0178,3,1,1
44.03157,0.016666,72.6694,101.4879,-0.5018546,3.039223,-1.400724,0.18,0.2705907,0,15,0,0,0,0,0,0.004160281,-0.03964894,-1.400724,636.6848,3,1,1
44.04824,0.016666,72.69209,101.4873,-0.5018561,3.05199,-1.402486,0.468,0.2705907,0,15,0,0,0,0,0,0.003920104,-0.03984855,-1.402486,637.3495,3,1,1
44.0649,0.016666,72.71486,101.4867,-0.5018579,3.064734,-1.404258,0.756,0.2705907,0,15,0,0,0,0,0,0.003563887,-0.04003972,-1.404258,638.0121,3,1,1
44.08157,0.016666,72.73773,101.4861,-0.5018598,3.077457,-1.406019,1.152,0.2705907,0,15,0,0,0,0,0,0.003089652,-0.04022378,-1.406019,638.6726,3,1,1
44.09824,0.016666,72.7607,101.4855,-0.5018619,3.090159,-1.40775,1.512,0.2705907,0,15,0,0,0,0,0,0.002499114,-0.04040214,-1.40775,639.3308,3,1,1
44.1149,0.016666,72.78376,101.4849,-0.5018641,3.102838,-1.409428,1.872,0.2705907,0,15,0,0,0,0,0,0.001797652,-0.04057606,-1.409428,639.9869,3,1,1
44.13157,0.016666,72.80692,101.4843,-0.5018663,3.115496,-1.411034,2.268,0.2705907,0,15,0,0,0,0,0,0.0009941091,-0.04074652,-1.411034,640.6409,3,1,1
44.14824,0.016666,72.83017,101.4837,-0.5018685,3.128133,-1.412548,2.628,0.2705907,0,15,0,0,0,0,0,0.0001014896,-0.04091447,-1.412548,641.2927,3,1,1
44.1649,0.016666,72.85351,101.483,-0.5018707,3.140747,-1.41395,3.024,0.2705907,0,15,0,0,0,0,0,-0.0008633882,-0.04108083,-1.41395,641.9424,3,1,1
44.18156,0.016666,72.87695,101.4824,-0.5018728,3.15334,-1.415223,3.42,0.2705907,0,15,0,0,0,0,0,-0.00188036,-0.04124653,-1.415223,642.5899,3,1,1
44.19823,0.016666,72.90048,101.4818,-0.5018747,3.16591,-1.416352,3.816,0.2705907,0,15,0,0,0,0,0,-0.002926632,-0.04141255,-1.416352,643.236,3,1,1
44.2149,0.016666,72.9241,101.4812,-0.5018767,3.178458,-1.417326,4.212,0.2705907,0,15,0,0,0,0,0,-0.003977823,-0.04158004,-1.417326,643.8829,3,1,1
44.23156,0.016666,72.94782,101.4806,-0.5018784,3.190982,-1.418133,4.644,0.2705907,0,15,0,0,0,0,0,-0.005009227,-0.04175027,-1.418133,644.5321,3,1,1
44.24823,0.016666,72.97163,101.48,-0.50188,3.203482,-1.418766,5.04,0.2705907,0,15,0,0,0,0,0,-0.005997087,-0.04192456,-1.418766,645.1843,3,1,1
44.2649,0.016666,72.99554,101.4794,-0.5018815,3.215957,-1.419222,5.436,0.2705907,0,15,0,0,0,0,0,-0.00691975,-0.04210413,-1.419222,645.8396,3,1,1
44.28156,0.016666,73.01954,101.4788,-0.5018829,3.228409,-1.419498,5.76,0.2705907,0,15,0,0,0,0,0,-0.007758686,-0.04229007,-1.419498,646.4976,3,1,1
44.29823,0.016666,73.04363,101.4782,-0.5018842,3.240838,-1.419593,6.048,0.2705907,0,15,0,0,0,0,0,-0.008499307,-0.04248334,-1.419593,647.1577,3,1,1
44.3149,0.016666,73.06781,101.4775,-0.5018854,3.253243,-1.419509,6.264,0.2705907,0,15,0,0,0,0,0,-0.009131568,-0.04268469,-1.419509,647.8196,3,1,1
44.33156,0.016666,73.09209,101.477,-0.5018865,3.265625,-1.419249,6.444,0.2705907,0,15,0,0,0,0,0,-0.009650596,-0.04289449,-1.419249,648.4828,3,1,1
44.34822,0.016666,73.11646,101.4763,-0.5018876,3.277986,-1.418816,6.552,0.2705907,0,15,0,0,0,0,0,-0.01005709,-0.04311251,-1.418816,649.1465,3,1,1
44.36489,0.016666,73.14091,101.4758,-0.5018886,3.290323,-1.418216,6.588,0.2705907,0,15,0,0,0,0,0,-0.01035589,-0.04333827,-1.418216,649.8105,3,1,1
44.38156,0.016666,73.16547,101.4752,-0.5018896,3.30264,-1.417453,6.588,0.2705907,0,15,0,0,0,0,0,-0.01055509,-0.04357105,-1.417453,650.4744,3,1,1
44.39822,0.016666,73.19011,101.4746,-0.5018905,3.314934,-1.416531,6.588,0.2705907,0,15,0,0,0,0,0,-0.01066427,-0.0438101,-1.416531,651.1377,3,1,1
44.41489,0.016666,73.21485,101.474,-0.5018915,3.327207,-1.415454,6.552,0.2705907,0,15,0,0,0,0,0,-0.01069321,-0.04405473,-1.415454,651.8002,3,1,1
44.43156,0.016666,73.23968,101.4734,-0.5018924,3.339459,-1.414228,6.48,0.2705907,0,15,0,0,0,0,0,-0.01065145,-0.04430422,-1.414228,652.4617,3,1,1
44.44822,0.016666,73.2646,101.4728,-0.5018933,3.35169,-1.412856,6.408,0.2705907,0,15,0,0,0,0,0,-0.01054725,-0.04455784,-1.412856,653.1219,3,1,1
44.46489,0.016666,73.2896,101.4723,-0.5018941,3.3639,-1.411341,6.372,0.2705907,0,15,0,0,0,0,0,-0.01038706,-0.04481485,-1.411341,653.7808,3,1,1
44.48155,0.016666,73.3147,101.4717,-0.5018948,3.376089,-1.409688,6.336,0.2705907,0,15,0,0,0,0,0,-0.01017529,-0.04507445,-1.409688,654.4381,3,1,1
44.49822,0.016666,73.3399,101.4711,-0.5018956,3.388258,-1.407899,6.336,0.2705907,0,15,0,0,0,0,0,-0.009914354,-0.04533583,-1.407899,655.0939,3,1,1
44.51488,0.016666,73.36517,101.4706,-0.5018963,3.400406,-1.40598,6.336,0.2705907,0,15,0,0,0,0,0,-0.009604775,-0.04559816,-1.40598,655.7479,3,1,1
44.53155,0.016666,73.39055,101.47,-0.5018969,3.412534,-1.403934,6.336,0.2705907,0,15,0,0,0,0,0,-0.009245926,-0.04586067,-1.403934,656.4001,3,1,1
44.54822,0.016666,73.41602,101.4695,-0.5018975,3.424642,-1.401766,6.408,0.3379801,0,15,0,0,0,0,0,-0.008837121,-0.0461227,-1.401766,657.3795,3,1,1
44.56488,0.016666,73.44157,101.4689,-0.5018981,3.436753,-1.399481,6.48,0.3379801,0,15,0,0,0,0,0,-0.008378397,-0.04638233,-1.399481,659.1545,3,1,1
44.58155,0.016666,73.46721,101.4683,-0.5018986,3.448895,-1.397083,6.588,0.3379801,0,15,0,0,0,0,0,-0.00787158,-0.04663369,-1.397083,660.851,3,1,1
44.59822,0.016666,73.49294,101.4678,-0.501899,3.46108,-1.39458,6.696,0.3379801,0,15,0,0,0,0,0,-0.007321178,-0.04686868,-1.39458,662.441,3,1,1
44.61488,0.016666,73.51877,101.4672,-0.5018993,3.473311,-1.391979,6.84,0.3379801,0,15,0,0,0,0,0,-0.006734996,-0.04707897,-1.391979,663.9144,3,1,1
44.63155,0.016666,73.54469,101.4667,-0.5018995,3.485584,-1.389284,7.02,0.3379801,0,15,0,0,0,0,0,-0.006123808,-0.04725688,-1.389284,665.2725,3,1,1
44.64821,0.016666,73.57069,101.4662,-0.5018995,3.497891,-1.386503,7.164,0.2705907,0,15,0,0,0,0,0,-0.005501852,-0.04739618,-1.386503,666.1938,3,1,1
44.66488,0.016666,73.59679,101.4656,-0.5018993,3.510204,-1.383642,7.343999,0.2705907,0,15,0,0,0,0,0,-0.004886909,-0.0474938,-1.383642,666.2207,3,1,1
44.68155,0.016666,73.62299,101.4651,-0.501899,3.522488,-1.380708,7.487999,0.2705907,0,15,0,0,0,0,0,-0.004299741,-0.04755262,-1.380708,666.2393,3,1,1
44.69821,0.016666,73.64927,101.4645,-0.5018986,3.534722,-1.377704,7.668,0.2705907,0,15,0,0,0,0,0,-0.003763154,-0.04757974,-1.377704,666.2896,3,1,1
44.71488,0.016666,73.67564,101.464,-0.5018982,3.546898,-1.374636,7.812,0.2705907,0,15,0,0,0,0,0,-0.003300666,-0.04758432,-1.374636,666.3921,3,1,1
44.73154,0.016666,73.70211,101.4634,-0.5018979,3.559013,-1.371506,7.956,0.2705907,0,15,0,0,0,0,0,-0.002935079,-0.04757622,-1.371506,666.5555,3,1,1
44.74821,0.016666,73.72866,101.4629,-0.5018976,3.571098,-1.368316,8.064,3.572454,0,15,0,0,0,0,0,-0.00268696,-0.04756468,-1.368316,682.894,3,1,1
44.76488,0.016666,73.75531,101.4623,-0.5018973,3.584271,-1.365065,8.172,3.572454,0,15,0,0,0,0,0,-0.002573532,-0.04749416,-1.365065,738.3135,3,1,1
44.78154,0.016666,73.78207,101.4618,-0.5018957,3.600076,-1.361751,8.28,3.572454,0,15,0,0,0,0,0,-0.002613165,-0.04709659,-1.361751,788.1946,3,1,1
44.79821,0.016666,73.80895,101.4613,-0.5018915,3.61932,-1.358365,8.351999,3.572454,0,15,0,0,0,0,0,-0.002826315,-0.04595646,-1.358365,828.1002,3,1,1
44.81487,0.016666,73.83599,101.4607,-0.5018827,3.642191,-1.3549,8.388,3.572454,0,15,0,0,0,0,0,-0.003225093,-0.04361827,-1.3549,858.4087,3,1,1
44.83154,0.016666,73.86322,101.4602,-0.5018675,3.668427,-1.351344,8.424,3.572454,0,15,0,0,0,0,0,-0.003803594,-0.03967737,-1.351344,880.3439,3,1,1
44.84821,0.016666,73.89065,101.4596,-0.5018444,3.697534,-1.34769,8.495999,5.257073,0,15,0,0,0,0,0,-0.00454867,-0.03383367,-1.34769,904.4901,3,1,1
44.86487,0.016666,73.91831,101.4591,-0.5018119,3.729717,-1.343927,8.532,5.257073,0,15,0,0,0,0,0,-0.005435712,-0.02586338,-1.343927,943.6834,3,1,1
44.88154,0.016666,73.94622,101.4586,-0.5017689,3.765489,-1.340045,8.568,5.257073,0,15,0,0,0,0,0,-0.006433743,-0.01550949,-1.340045,974.3119,3,1,1
44.8982,0.016666,73.97442,101.458,-0.5017143,3.804745,-1.336033,8.603999,5.257073,0,15,0,0,0,0,0,-0.007507811,-0.002537201,-1.336033,997.0278,3,1,1
44.91487,0.016666,74.00291,101.4575,-0.5016476,3.847021,-1.331883,8.639999,5.257073,0,15,0,0,0,0,0,-0.008618656,0.01319258,-1.331883,1013.085,3,1,1
44.93154,0.016666,74.03173,101.4569,-0.5015686,3.891693,-1.327586,8.712,5.257073,0,15,0,0,0,0,0,-0.009723064,0.03168763,-1.327586,1023.941,3,1,1
44.9482,0.016666,74.06089,101.4564,-0.5014777,3.938109,-1.323138,8.747999,5.257073,0,15,0,0,0,0,0,-0.01077597,0.05281847,-1.323138,1030.915,3,1,1
44.96487,0.016666,74.09041,101.4558,-0.5013761,3.985678,-1.318536,8.82,5.257073,0,15,0,0,0,0,0,-0.01173378,0.07633096,-1.318536,1035.168,3,1,1
44.98153,0.016666,74.12028,101.4553,-0.5012656,4.03391,-1.313778,8.856,5.257073,0,15,0,0,0,0,0,-0.01255789,0.1018682,-1.313778,1037.641,3,1,1
44.9982,0.016666,74.15051,101.4547,-0.5011484,4.08243,-1.308867,8.927999,5.257073,0,15,0,0,0,0,0,-0.01321777,0.1289959,-1.308867,1039.048,3,1,1
45.01487,0.016666,74.18109,101.4542,-0.5010272,4.130968,-1.303806,9,5.257073,0,15,0,0,0,0,0,-0.01369314,0.1572278,-1.303806,1039.898,3,1,1
45.03153,0.016666,74.21204,101.4536,-0.5009046,4.179348,-1.298598,9.072,5.257073,0,15,0,0,0,0,0,-0.01397529,0.1860494,-1.298598,1040.525,3,1,1
45.0482,0.016666,74.24336,101.4531,-0.5007835,4.227463,-1.293252,9.144,5.32446,0,15,0,0,0,0,0,-0.01406737,0.2149387,-1.293252,1041.517,3,1,1
45.06487,0.016666,74.27503,101.4525,-0.5006669,4.275274,-1.287773,9.216,5.32446,0,15,0,0,0,0,0,-0.01398364,0.2433841,-1.287773,1043.492,3,1,1
45.08153,0.016666,74.30705,101.452,-0.5005574,4.322788,-1.282168,9.323999,5.32446,0,15,0,0,0,0,0,-0.013748,0.2709019,-1.282168,1045.478,3,1,1
45.09819,0.016666,74.33943,101.4514,-0.5004576,4.370013,-1.276445,9.396,5.32446,0,15,0,0,0,0,0,-0.01339164,0.2970449,-1.276445,1047.469,3,1,1
45.11486,0.016666,74.37216,101.4508,-0.5003696,4.416958,-1.27061,9.467999,5.32446,0,15,0,0,0,0,0,-0.01295029,0.3214087,-1.27061,1049.46,3,1,1
45.13153,0.016666,74.40524,101.4503,-0.5002955,4.463633,-1.264668,9.54,5.32446,0,15,0,0,0,0,0,-0.01246139,0.3436367,-1.264668,1051.445,3,1,1
45.14819,0.016666,74.43866,101.4497,-0.5002369,4.510089,-1.258625,9.612,8.222006,0,15,0,0,0,0,0,-0.01196148,0.3634244,-1.258625,1069.644,3,1,1
45.16486,0.016666,74.47243,101.4492,-0.5001945,4.558088,-1.25248,9.684,8.222006,0,15,0,0,0,0,0,-0.01148813,0.3806246,-1.25248,1122.973,3,1,1
45.18153,0.016666,74.50658,101.4486,-0.5001679,4.609972,-1.24623,9.792,8.222006,0,15,0,0,0,0,0,-0.01108775,0.3954875,-1.24623,1165.587,3,1,1
45.19819,0.016666,74.54113,101.448,-0.5001553,4.666441,-1.239864,9.863999,8.222006,0,15,0,0,0,0,0,-0.01080643,0.4084999,-1.239864,1196.99,3,1,1
45.21486,0.016666,74.57612,101.4475,-0.5001546,4.727204,-1.233374,9.936,8.222006,0,15,0,0,0,0,0,-0.0106788,0.4201755,-1.233374,1218.428,3,1,1
45.23153,0.016666,74.61157,101.4469,-0.5001634,4.791459,-1.226745,9.972,8.222006,0,15,0,0,0,0,0,-0.01072232,0.430939,-1.226745,1231.907,3,1,1
45.24819,0.016666,74.64751,101.4463,-0.5001796,4.858254,-1.219969,10.044,11.69233,0,15,0,0,0,0,0,-0.01093633,0.44108,-1.219969,1252.214,3,1,1
45.26485,0.016666,74.68396,101.4458,-0.5002009,4.928161,-1.213035,10.08,11.69233,0,15,0,0,0,0,0,-0.01130827,0.4508385,-1.213035,1296.134,3,1,1
45.28152,0.016666,74.72095,101.4452,-0.5002249,5.002465,-1.205927,10.08,11.69233,0,15,0,0,0,0,0,-0.01182669,0.4606384,-1.205927,1329.352,3,1,1
45.29819,0.016666,74.75851,101.4446,-0.5002491,5.081185,-1.198634,10.08,11.69233,0,15,0,0,0,0,0,-0.01247866,0.4709751,-1.198634,1352.397,3,1,1
45.31485,0.016666,74.79666,101.444,-0.500271,5.163597,-1.191141,10.08,11.69233,0,15,0,0,0,0,0,-0.01324463,0.4822565,-1.191141,1367.025,3,1,1
45.33152,0.016666,74.83545,101.4435,-0.5002884,5.248662,-1.183439,10.044,11.69233,0,15,0,0,0,0,0,-0.01409718,0.4947226,-1.183439,1375.423,3,1,1
45.34819,0.016666,74.87487,101.4429,-0.5003,5.335319,-1.175522,9.972,11.75971,0,15,0,0,0,0,0,-0.01500302,0.5084299,-1.175522,1379.872,3,1,1
45.36485,0.016666,74.91494,101.4423,-0.5003051,5.422689,-1.167386,9.936,11.75971,0,15,0,0,0,0,0,-0.01592668,0.5232747,-1.167386,1382.318,3,1,1
45.38152,0.016666,74.95567,101.4417,-0.5003036,5.510128,-1.159034,9.9,11.75971,0,15,0,0,0,0,0,-0.01683437,0.539036,-1.159034,1383.517,3,1,1
45.39819,0.016666,74.99704,101.4411,-0.5002963,5.597182,-1.15047,9.756,11.75971,0,15,0,0,0,0,0,-0.01769683,0.5554137,-1.15047,1384.322,3,1,1
45.41485,0.016666,75.03906,101.4405,-0.500284,5.683519,-1.141699,9.612,11.75971,0,15,0,0,0,0,0,-0.0184908,0.5720569,-1.141699,1385.362,3,1,1
45.43151,0.016666,75.08172,101.4399,-0.5002681,5.768965,-1.132732,9.467999,11.75971,0,15,0,0,0,0,0,-0.01919975,0.5885893,-1.132732,1386.954,3,1,1
45.44818,0.016666,75.12502,101.4393,-0.5002498,5.853482,-1.12358,9.287999,11.75971,0,15,0,0,0,0,0,-0.019814,0.6046377,-1.12358,1389.165,3,1,1
45.46485,0.016666,75.16894,101.4387,-0.5002306,5.93711,-1.114252,9.108,11.75971,0,15,0,0,0,0,0,-0.02032945,0.6198536,-1.114252,1391.915,3,1,1
45.48151,0.016666,75.21348,101.4381,-0.5002119,6.01992,-1.104761,8.927999,11.75971,0,15,0,0,0,0,0,-0.02074609,0.6339241,-1.104761,1395.069,3,1,1
45.49818,0.016666,75.25863,101.4375,-0.5001949,6.101979,-1.09512,8.747999,11.75971,0,15,0,0,0,0,0,-0.02106641,0.6465775,-1.09512,1398.48,3,1,1
45.51485,0.016666,75.3044,101.4369,-0.5001808,6.183362,-1.085339,8.603999,11.75971,0,15,0,0,0,0,0,-0.02129378,0.657586,-1.085339,1402.022,3,1,1
45.53151,0.016666,75.35076,101.4363,-0.5001705,6.26413,-1.07543,8.459999,11.75971,0,15,0,0,0,0,0,-0.02143099,0.6667665,-1.07543,1405.602,3,1,1
45.54818,0.016666,75.39774,101.4358,-0.500165,6.34433,-1.065405,8.315999,12.36618,0,15,0,0,0,0,0,-0.02147912,0.6739799,-1.065405,1410.867,3,1,1
45.56484,0.016666,75.4453,101.4352,-0.5001646,6.424229,-1.055273,8.172,12.36618,0,15,0,0,0,0,0,-0.02143788,0.6791436,-1.055273,1419.813,3,1,1
45.58151,0.016666,75.49345,101.4346,-0.5001699,6.504144,-1.045043,8.064,12.36618,0,15,0,0,0,0,0,-0.02130722,0.6822603,-1.045043,1427.525,3,1,1
45.59818,0.016666,75.54221,101.434,-0.5001806,6.58415,-1.034722,7.956,12.36618,0,15,0,0,0,0,0,-0.02108682,0.683391,-1.034722,1433.905,3,1,1
45.61484,0.016666,75.59156,101.4334,-0.5001966,6.664197,-1.024318,7.812,12.36618,0,15,0,0,0,0,0,-0.02077918,0.6826324,-1.024318,1439.105,3,1,1
45.63151,0.016666,75.64151,101.4328,-0.5002168,6.744164,-1.013835,7.74,12.36618,0,15,0,0,0,0,0,-0.02038343,0.6801195,-1.013835,1443.388,3,1,1
45.64817,0.016666,75.69205,101.4322,-0.5002399,6.82395,-1.00328,7.631999,17.04943,0,15,0,0,0,0,0,-0.01989729,0.6759863,-1.00328,1461.158,3,1,1
45.66484,0.016666,75.74319,101.4316,-0.500264,6.905424,-0.9926572,7.56,17.04943,0,15,0,0,0,0,0,-0.01933227,0.6704909,-0.9926572,1511.506,3,1,1
45.68151,0.016666,75.79496,101.431,-0.500286,6.991238,-0.981963,7.487999,17.04943,0,15,0,0,0,0,0,-0.01871841,0.6642812,-0.981963,1554.385,3,1,1
45.69817,0.016666,75.84738,101.4304,-0.5003027,7.082304,-0.971192,7.452,17.04943,0,15,0,0,0,0,0,-0.01809834,0.6582093,-0.971192,1587.694,3,1,1
45.71484,0.016666,75.90051,101.4299,-0.5003114,7.178368,-0.9603394,7.38,17.04943,0,15,0,0,0,0,0,-0.01751848,0.6531025,-0.9603394,1611.286,3,1,1
45.7315,0.016666,75.95435,101.4293,-0.5003101,7.27843,-0.9494035,7.308,17.04943,0,15,0,0,0,0,0,-0.01702067,0.6496193,-0.9494035,1625.661,3,1,1
45.74817,0.016666,76.00896,101.4287,-0.5002981,7.381151,-0.9383864,7.236,18.26235,0,15,0,0,0,0,0,-0.01663611,0.6481732,-0.9383864,1637.806,3,1,1
45.76484,0.016666,76.06434,101.4281,-0.5002757,7.48588,-0.9272937,7.164,18.26235,0,15,0,0,0,0,0,-0.01638254,0.6489722,-0.9272937,1655.435,3,1,1
45.7815,0.016666,76.12051,101.4275,-0.5002433,7.592429,-0.9161311,7.092,18.26235,0,15,0,0,0,0,0,-0.016273,0.652181,-0.9161311,1667.718,3,1,1
45.79817,0.016666,76.17747,101.4269,-0.5002011,7.7002,-0.9049057,6.984,18.26235,0,15,0,0,0,0,0,-0.01631781,0.6578684,-0.9049057,1675.862,3,1,1
45.81483,0.016666,76.23525,101.4263,-0.5001497,7.808523,-0.893625,6.912,18.26235,0,15,0,0,0,0,0,-0.01651458,0.665969,-0.893625,1681.227,3,1,1
45.8315,0.016666,76.29383,101.4257,-0.50009,7.916809,-0.8822974,6.84,18.26235,0,15,0,0,0,0,0,-0.01685249,0.6762913,-0.8822974,1685.011,3,1,1
45.84817,0.016666,76.35322,101.4251,-0.5000233,8.024618,-0.8709318,6.696,18.80143,0,15,0,0,0,0,0,-0.01731329,0.6885404,-0.8709318,1690.091,3,1,1
45.86483,0.016666,76.41341,101.4245,-0.4999512,8.131959,-0.8595371,6.588,18.80143,0,15,0,0,0,0,0,-0.01787423,0.7023692,-0.8595371,1699.325,3,1,1
45.8815,0.016666,76.4744,101.4239,-0.4998755,8.239042,-0.848121,6.48,18.80143,0,15,0,0,0,0,0,-0.01851167,0.717448,-0.848121,1707.305,3,1,1
45.89816,0.016666,76.53618,101.4233,-0.4997982,8.345866,-0.8366901,6.336,18.80143,0,15,0,0,0,0,0,-0.01920094,0.7334552,-0.8366901,1714.076,3,1,1
45.91483,0.016666,76.59875,101.4227,-0.4997211,8.452335,-0.8252504,6.3,18.80143,0,15,0,0,0,0,0,-0.01991583,0.7500596,-0.8252504,1719.869,3,1,1
45.9315,0.016666,76.66212,101.4221,-0.4996462,8.558326,-0.8138074,6.048,18.80143,0,15,0,0,0,0,0,-0.02062874,0.7669169,-0.8138074,1724.972,3,1,1
45.94816,0.016666,76.72629,101.4215,-0.4995751,8.663729,-0.8023657,5.724,19.34051,0,15,0,0,0,0,0,-0.02131133,0.7836747,-0.8023657,1731.631,3,1,1
45.96483,0.016666,76.79123,101.4209,-0.4995098,8.768755,-0.7909294,5.364,19.34051,0,15,0,0,0,0,0,-0.02193634,0.8000009,-0.7909294,1742.329,3,1,1
45.98149,0.016666,76.85695,101.4204,-0.4994518,8.873734,-0.7795007,5.04,19.34051,0,15,0,0,0,0,0,-0.02247985,0.8156357,-0.7795007,1751.413,3,1,1
45.99816,0.016666,76.92346,101.4198,-0.4994022,8.978701,-0.7680813,4.824,19.34051,0,15,0,0,0,0,0,-0.02292034,0.8303637,-0.7680813,1758.862,3,1,1
46.01483,0.016666,76.99075,101.4192,-0.4993623,9.083542,-0.7566734,4.68,19.34051,0,15,0,0,0,0,0,-0.02323742,0.8439851,-0.7566734,1764.951,3,1,1
46.03149,0.016666,77.05882,101.4186,-0.4993328,9.188088,-0.7452802,4.572,19.34051,0,15,0,0,0,0,0,-0.02341172,0.8563039,-0.7452802,1770.056,3,1,1
46.04816,0.016666,77.12766,101.418,-0.4993144,9.292178,-0.7339066,4.572,19.57635,0,15,0,0,0,0,0,-0.02342577,0.8671282,-0.7339066,1775.414,3,1,1
46.06482,0.016666,77.19729,101.4175,-0.4993077,9.395813,-0.7225593,4.572,19.57635,0,15,0,0,0,0,0,-0.02326613,0.8762861,-0.7225593,1782.317,3,1,1
46.08149,0.016666,77.26768,101.4169,-0.4993129,9.499073,-0.7112464,4.572,19.57635,0,15,0,0,0,0,0,-0.02292609,0.8836516,-0.7112464,1788.426,3,1,1
46.09816,0.016666,77.33884,101.4163,-0.4993302,9.601934,-0.6999767,4.572,19.57635,0,15,0,0,0,0,0,-0.0224072,0.8891361,-0.6999767,1793.816,3,1,1
46.11482,0.016666,77.41076,101.4158,-0.4993593,9.704336,-0.6887602,4.536,19.57635,0,15,0,0,0,0,0,-0.0217205,0.8926779,-0.6887602,1798.646,3,1,1
